databaseId	name	imageUrl	cardBack	type	subtype	faction	unique	cost	terror	combat	arcane	investigation	skill	text	errata	restricted	cycle	packName	set	edition	loadGroupId
REV_Rev098	Tindalos Alpha	call-of-cthulhu-lcg/unspeakable-pages/CallOfCthulhuLcg-UnspeakablePages-TindalosAlpha.jpg	default	Character	Independent	Yog-Sothoth		4	1	2			3	Disrupt: When Tindalos Alpha would leave play, instead put it on the bottom of your deck. Then, return the top 2 cards of your discard pile to your hand.			Revelations	Unspeakable Pages	REV	LCG	playerNDeck
REV_Rev099	The Necronomicon, Theodorus Philetas Translation	call-of-cthulhu-lcg/unspeakable-pages/CallOfCthulhuLcg-UnspeakablePages-TheNecronomiconTheodorusPhiletasTranslation.jpg	default	Support	Tome. Relic. Attachment	Yog-Sothoth	*	2						Attach to a character you control. Shuffle all other copies of The Necronomicon back into their owners' decks. Response: After you succeed at a story, sacrifice attached character and shuffle The Necronomicon back into your deck to have each opponent discard 5 cards from the top of his deck.			Revelations	Unspeakable Pages	REV	LCG	playerNDeck
REV_Rev100	Pulled from the Beyond	call-of-cthulhu-lcg/unspeakable-pages/CallOfCthulhuLcg-UnspeakablePages-PulledFromTheBeyond.jpg	default	Event	Spell	Yog-Sothoth		X						Action: Choose a non-event card in an opponent's discard pile with cost X or lower. Put that card into play under your control. If that card is still in play at the end of the phase, discard it.			Revelations	Unspeakable Pages	REV	LCG	playerNDeck
REV_Rev101-E	Elena Belskaia, Always Prepared	call-of-cthulhu-lcg/touched-by-the-abyss/CallOfCthulhuLcg-TouchedByTheAbyss-ElenaBelskaiaAlwaysPrepared.jpg	default	Character	Government	Agency	*	3			1	1	3	Action: Discard 2 cards from your hand. Then, draw 1 card. Limit once per turn.	E		Revelations	Touched by the Abyss	REV	LCG	playerNDeck
REV_Rev102	Shadow War	call-of-cthulhu-lcg/touched-by-the-abyss/CallOfCthulhuLcg-TouchedByTheAbyss-ShadowWar.png	default	Conspiracy		Agency		0						If you win this conspiracy, wound any number of Cultist, Monster, and Servitor characters in play.			Revelations	Touched by the Abyss	REV	LCG	playerNDeck
REV_Rev103	The Necronomicon, Simon Translation	call-of-cthulhu-lcg/touched-by-the-abyss/CallOfCthulhuLcg-TouchedByTheAbyss-TheNecronomiconSimonTranslation.jpg	default	Support	Tome. Relic. Attachment	Agency	*	3						Attach to a character you control. Shuffle all other copies of The Necronomicon back into their owners' decks. Response: After you win a C struggle at a story where attached character is committed, sacrifice attached character and shuffle The Necronomicon back into your deck to wound each character committed to each story with skill lower than attached character.			Revelations	Touched by the Abyss	REV	LCG	playerNDeck
REV_Rev104	Ancient Plans	call-of-cthulhu-lcg/touched-by-the-abyss/CallOfCthulhuLcg-TouchedByTheAbyss-AncientPlans.png	default	Conspiracy		Cthulhu		1						If you win this conspiracy, search your deck for an Ancient One character and put it into play.			Revelations	Touched by the Abyss	REV	LCG	playerNDeck
REV_Rev105	Naaginn	call-of-cthulhu-lcg/touched-by-the-abyss/CallOfCthulhuLcg-TouchedByTheAbyss-Naaginn.jpg	default	Character	Serpent	Cthulhu		2	1				2	Response: After a support card is destroyed, put Naaginn into play from your discard pile.			Revelations	Touched by the Abyss	REV	LCG	playerNDeck
REV_Rev106	The Marked	call-of-cthulhu-lcg/touched-by-the-abyss/CallOfCthulhuLcg-TouchedByTheAbyss-TheMarked.jpg	default	Character	Cultist. Lunatic	Hastur		3			1		1	Non-Ancient One characters lose all T icons. Disrupt: If you control 2 or more insane characters, drive The Marked insane to cancel a character ability just triggered. Then, that character goes insane.			Revelations	Touched by the Abyss	REV	LCG	playerNDeck
REV_Rev107	In The Court of the Dragon	call-of-cthulhu-lcg/touched-by-the-abyss/CallOfCthulhuLcg-TouchedByTheAbyss-InTheCourtOfTheDragon.png	default	Conspiracy		Hastur		0						If you win this conspiracy, take control of each insane character in play.			Revelations	Touched by the Abyss	REV	LCG	playerNDeck
REV_Rev108	The Necronomicon, Petrus de Dacia Translation	call-of-cthulhu-lcg/touched-by-the-abyss/CallOfCthulhuLcg-TouchedByTheAbyss-TheNecronomiconPetrusDeDaciaTranslation.jpg	default	Support	Tome. Relic. Attachment	Hastur	*	2						Attach to a character you control. Shuffle all other copies of The Necronomicon back into their owners' decks. Disrupt: When attached character would become insane, shuffle The Necronomicon into your deck to make each character with lower skill than the attached character also go insane.			Revelations	Touched by the Abyss	REV	LCG	playerNDeck
REV_Rev109	Surprising Find	call-of-cthulhu-lcg/touched-by-the-abyss/CallOfCthulhuLcg-TouchedByTheAbyss-SurprisingFind.jpg	default	Event		Miskatonic University		0						Response: After an opponent draws 1 or more cards, draw the top 3 cards from your deck. Then, place 2 cards from your hand on top of your deck.			Revelations	Touched by the Abyss	REV	LCG	playerNDeck
REV_Rev110	Faculty Advisor	call-of-cthulhu-lcg/touched-by-the-abyss/CallOfCthulhuLcg-TouchedByTheAbyss-FacultyAdvisor.jpg	default	Character	Faculty	Miskatonic University		1			1		1	Disrupt: If a Student character would be wounded or made insane, instead sacrifice Faculty Advisor. Then, draw 1 card.			Revelations	Touched by the Abyss	REV	LCG	playerNDeck
REV_Rev111	Arthur Todd, Possessed and Typhlotic	call-of-cthulhu-lcg/touched-by-the-abyss/CallOfCthulhuLcg-TouchedByTheAbyss-ArthurToddPossessedAndTyphlotic.jpg	default	Character	Servitor	Shub-Niggurath	*	3	1		2		2	Action: Sacrifice Arthur Todd to reduce the cost of the next [Shub-Niggurath] character you play this phase by 5 (to a minimum of 1).			Revelations	Touched by the Abyss	REV	LCG	playerNDeck
REV_Rev112-E	The Necronomicon, Olaus Wormius Translation	call-of-cthulhu-lcg/touched-by-the-abyss/CallOfCthulhuLcg-TouchedByTheAbyss-TheNecronomiconOlausWormiusTranslation.jpg	default	Support	Tome. Relic. Attachment	Shub-Niggurath	*	3						Attach to a character you control. Shuffle all other copies of The Necronomicon back into their owners' decks. Action: Sacrifice attached character and shuffle The Necronomicon into your deck to put into play all characters from your discard pile with less skill than the attached character.	E		Revelations	Touched by the Abyss	REV	LCG	playerNDeck
REV_Rev113	Lord of the Woods, Avatar of Shub-Niggurath	call-of-cthulhu-lcg/touched-by-the-abyss/CallOfCthulhuLcg-TouchedByTheAbyss-LordOfTheWoodsAvatarOfShubNiggurath.jpg	default	Character	Servitor	Shub-Niggurath	*	5	2	2	1		5	Invulnerability. Villainous. Action: Sacrifice a Tome card to destroy Lord of the Woods. Any player may trigger this effect.			Revelations	Touched by the Abyss	REV	LCG	playerNDeck
REV_Rev114	Adept of the Second Order	call-of-cthulhu-lcg/touched-by-the-abyss/CallOfCthulhuLcg-TouchedByTheAbyss-AdeptOfTheSecondOrder.jpg	default	Character	Lodge	Silver Twilight		3			3	1	3	Response: After a character is put into play through a card effect, choose and ready a Lodge character.			Revelations	Touched by the Abyss	REV	LCG	playerNDeck
REV_Rev115	From the First Degree to the Last	call-of-cthulhu-lcg/touched-by-the-abyss/CallOfCthulhuLcg-TouchedByTheAbyss-FromTheFirstDegreeToTheLast.png	default	Conspiracy		Silver Twilight		1						If you win this conspiracy, choose any number of conspiracies or stories. Return each character committed to those stories or conspiracies to its owner's hand.			Revelations	Touched by the Abyss	REV	LCG	playerNDeck
REV_Rev116	Street Tough	call-of-cthulhu-lcg/touched-by-the-abyss/CallOfCthulhuLcg-TouchedByTheAbyss-StreetTough.jpg	default	Character	Criminal	Syndicate		2		1			0	Action: Pay 1 to choose a non-Ancient One character. That character gets �2 skill until the end of the phase. Then, Street Tough gets +2 skill until the end of the phase.			Revelations	Touched by the Abyss	REV	LCG	playerNDeck
REV_Rev117	The Necronomicon, George Hay Translation	call-of-cthulhu-lcg/touched-by-the-abyss/CallOfCthulhuLcg-TouchedByTheAbyss-TheNecronomiconGeorgeHayTranslation.jpg	default	Support	Tome. Relic. Attachment	Syndicate	*	3						Attach to a character you control. Shuffle all other copies of The Necronomicon back into their owners' decks. Action: Sacrifice attached character and shuffle The Necronomicon back into your deck to exhaust all characters with lower skill than attached character.			Revelations	Touched by the Abyss	REV	LCG	playerNDeck
REV_Rev118	The Night Job	call-of-cthulhu-lcg/touched-by-the-abyss/CallOfCthulhuLcg-TouchedByTheAbyss-TheNightJob.png	default	Conspiracy		Syndicate		0						If you win this conspirary, restore and ready any number of characters. Then, choose and exhaust 1 character for each character readied in this way. Those characters do not ready during the next refresh phase.			Revelations	Touched by the Abyss	REV	LCG	playerNDeck
REV_Rev119	The Grand Design	call-of-cthulhu-lcg/touched-by-the-abyss/CallOfCthulhuLcg-TouchedByTheAbyss-TheGrandDesign.png	default	Conspiracy		Yog-Sothoth		0						Characters with Elder Thing in their name can commit to this conspiracy while exhausted. If you win this conspiracy, return the top X cards from your discard pile to your hand. X is the number of cards in your hand.			Revelations	Touched by the Abyss	REV	LCG	playerNDeck
REV_Rev120	Pushed into the Beyond	call-of-cthulhu-lcg/touched-by-the-abyss/CallOfCthulhuLcg-TouchedByTheAbyss-PushedIntoTheBeyond.jpg	default	Event	Spell	Yog-Sothoth		X						Action: Choose a character card in play with cost X or lower. Then, shuffle that card into its owner's deck.			Revelations	Touched by the Abyss	REV	LCG	playerNDeck
SOK_Sok001	Board of Trustees, Overseeing the Future	call-of-cthulhu-lcg/seekers-of-knowledge/CallOfCthulhuLcg-SeekersOfKnowledge-BoardOfTrusteesOverseeingTheFuture.jpg	default	Character	Independent	Miskatonic University	*	4			2	2	5	Willpower. Invulnerability. While Board of Trustees is ready, Student characters gain Willpower. While Board of Trustees is exhausted, Faculty characters gain Toughness +1.			Seekers of Knowledge	Seekers of Knowledge	SOK	LCG	playerNDeck
SOK_Sok002	Whitton Greene, Restricted Collection Bookhunter	call-of-cthulhu-lcg/seekers-of-knowledge/CallOfCthulhuLcg-SeekersOfKnowledge-WhittonGreeneRestrictedCollectionBookhunter.jpg	default	Character	Faculty. Investigator. Relic Hunter	Miskatonic University	*	3			1	2	3	Toughness +1. Response: After you succeed at a story at which Whitton Greene is committed, search your deck for a Tome support card and add it to your hand. Then, shuffle your deck.			Seekers of Knowledge	Seekers of Knowledge	SOK	LCG	playerNDeck
SOK_Sok003-E	Richard Pike, Here to Help	call-of-cthulhu-lcg/seekers-of-knowledge/CallOfCthulhuLcg-SeekersOfKnowledge-RichardPikeHereToHelp.jpg	default	Character	Student	Miskatonic University	*	2			2		2	Forced Response: After Richard Pike is made insane, all other [Miskatonic] characters gain Willpower and Toughness +1 until the end of the phase.	E		Seekers of Knowledge	Seekers of Knowledge	SOK	LCG	playerNDeck
SOK_Sok004	Roald Ellsworth, Intrepid Explorer	call-of-cthulhu-lcg/seekers-of-knowledge/CallOfCthulhuLcg-SeekersOfKnowledge-RoaldEllsworthIntrepidExplorer.jpg	default	Character	Explorer. Faculty	Miskatonic University	*	3			1	1	2	Loyal. Explorer characters gain Willpower. Disrupt: When an Explorer character you control would leave play, draw 2 cards or put 1 card from your discard pile into your hand.			Seekers of Knowledge	Seekers of Knowledge	SOK	LCG	playerNDeck
SOK_Sok005	Brette Wulffsen, Nothing but Trouble	call-of-cthulhu-lcg/seekers-of-knowledge/CallOfCthulhuLcg-SeekersOfKnowledge-BretteWulffsenNothingButTrouble.jpg	default	Character	Explorer. Student	Miskatonic University	*	3		1		1	2	Loyal. Explorer characters gain Toughness +1. Resolve story struggles in the order of your choice for the story card at which an Explorer character you control is committed.			Seekers of Knowledge	Seekers of Knowledge	SOK	LCG	playerNDeck
SOK_Sok006	Doctor Bancroft, Military Historian	call-of-cthulhu-lcg/seekers-of-knowledge/CallOfCthulhuLcg-SeekersOfKnowledge-DoctorBancroftMilitaryHistorian.jpg	default	Character	Faculty	Miskatonic University	*	3		2	1		3	Toughness +3. Cannot have Attachment cards attached. Response: After Doctor Bancroft is wounded, pay 1 to choose a character. Place X wound tokens on that character. X is equal to the number of wound tokens on Doctor Bancroft.			Seekers of Knowledge	Seekers of Knowledge	SOK	LCG	playerNDeck
SOK_Sok007-R	Matthew Alexander, Dark Companion	call-of-cthulhu-lcg/seekers-of-knowledge/CallOfCthulhuLcg-SeekersOfKnowledge-MatthewAlexanderDarkCompanion.jpg	default	Character	Explorer. Scientist	Miskatonic University	*	3		1	1	1	2	Loyal. Explorer characters get +1 skill. Response: After a character enters or leaves play from a card effect and you control a [Miskatonic] card, put Matthew Alexander into play from your hand.		R	Seekers of Knowledge	Seekers of Knowledge	SOK	LCG	playerNDeck
SOK_Sok008	James "Cookie" Fredericks, Controversial Explorer	call-of-cthulhu-lcg/seekers-of-knowledge/CallOfCthulhuLcg-SeekersOfKnowledge-JamesCookieFredericksControversialExplorer.jpg	default	Character	Explorer. Investigator	Miskatonic University	*	3		1		1	2	Loyal. Explorer characters gain Fast. Response: After an Explorer character you control enters play and any opponent has more cards in hand than you, draw 3 cards. Then, choose and discard 2 cards from your hand.			Seekers of Knowledge	Seekers of Knowledge	SOK	LCG	playerNDeck
SOK_Sok009	Lucas Tetlow, Eternal Curator	call-of-cthulhu-lcg/seekers-of-knowledge/CallOfCthulhuLcg-SeekersOfKnowledge-LucasTetlowEternalCurator.jpg	default	Character	Faculty	Miskatonic University	*	2		1	1		2	Invulnerability. Disrupt: When a player would play a non-Location support card, discard one of your success tokens from a story to instead put that card into play under your control, as if you had just played it from hand.			Seekers of Knowledge	Seekers of Knowledge	SOK	LCG	playerNDeck
SOK_Sok010	Maurice Diggs, Eldritch Theorist	call-of-cthulhu-lcg/seekers-of-knowledge/CallOfCthulhuLcg-SeekersOfKnowledge-MauriceDiggsEldritchTheorist.jpg	default	Character	Student. Sorcerer	Miskatonic University	*	2			1	1	1	Disrupt: When you would lose a struggle, ready Maurice Diggs to choose 1 success token at any story on any player's side and move it to another story on the same side.			Seekers of Knowledge	Seekers of Knowledge	SOK	LCG	playerNDeck
SOK_Sok011	Eschatologist	call-of-cthulhu-lcg/seekers-of-knowledge/CallOfCthulhuLcg-SeekersOfKnowledge-Eschatologist.jpg	default	Character	Independent	Miskatonic University		2			1	1	1	Disrupt: Exhaust Eschatologist and discard a Prophecy card from your hand to cancel a card effect just triggered.			Seekers of Knowledge	Seekers of Knowledge	SOK	LCG	playerNDeck
SOK_Sok012	Catacombs Docent	call-of-cthulhu-lcg/seekers-of-knowledge/CallOfCthulhuLcg-SeekersOfKnowledge-CatacombsDocent.jpg	default	Character	Faculty. Lunatic	Miskatonic University		2			1	1	2	Response: After a character you control is made insane, drive Catacombs Docent insane to add 1 success token to a story with less than 4 success tokens on your side.			Seekers of Knowledge	Seekers of Knowledge	SOK	LCG	playerNDeck
SOK_Sok013	Arctic Ethnologist	call-of-cthulhu-lcg/seekers-of-knowledge/CallOfCthulhuLcg-SeekersOfKnowledge-ArcticEthnologist.jpg	default	Character	Explorer. Scientist	Miskatonic University		2			1	1	2	While you control only [Miskatonic] cards, Arctic Ethnologist gains a C icon and Explorer characters you control gain an A icon.			Seekers of Knowledge	Seekers of Knowledge	SOK	LCG	playerNDeck
